"date","site","transect","site_type","plant_species","total_interaction","order","family","genus","lowest_taxa"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Bibionidae",NA,"Bibionidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T2","reference","Galium album",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T2","reference","Galium album",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T2","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T2","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T2","reference","Galium album",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T2","reference","Achillea millefolium",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T2","reference","Galium album",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T2","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T2","reference","Galium album",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-29,"WUP","T2","reference","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T3","reference","Potentilla anserina",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T3","reference","Potentilla anserina",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T3","reference","Potentilla anserina",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-14,"STP","T5","reference","Scorzoneroides autumnalis",1,"Lepidoptera","Pieridae","Gonepteryx","Pieridae_Gonepteryx_rhamni"
2024-07-29,"WUP","T5","reference","Daucus carota",21,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-14,"STP","T3","reference","Crepis biennis",1,"Coleoptera","Chrysomelidae",NA,"Chrysomelidae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-08-13,"BUH","T3","young_restored","Galium album",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-08-13,"BUH","T2","young_restored","Galium album",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-14,"STP","T2","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-30,"WDG","T2","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-24,"HLI","T1","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-24,"HLI","T1","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-24,"HLI","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T1","young_restored","Knautia arvensis",2,"Hymenoptera","Halictidae","Scabiosae","Halictidae_Scabiosae"
2024-07-30,"WDG","T1","young_restored","Scabiosa ochroleuca",1,"Diptera","Syrphidae","Heliophilus","Syrphidae_Heliophilus"
2024-07-20,"KOT","T1","young_restored","Daucus carota",1,"Hymenoptera","Tenthredinidae",NA,"Tenthredinidae"
2024-07-21,"DES","T4","reference","Trifolium pratense",1,"Lepidoptera","Nymphalidae","Issoria","Nymphalidae_Issoria_lathonia"
2024-07-11,"WED","T2","young_restored","Pastinaca sativa",1,"Coleoptera","Coccinellidae","Coccinella","Coccinellidae_Coccinella_septempunctata"
2024-07-11,"WED","T2","young_restored","Pastinaca sativa",1,"Coleoptera","Coccinellidae","Coccinella","Coccinellidae_Coccinella_septempunctata"
2024-07-11,"WED","T2","young_restored","Daucus carota",1,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-14,"STP","T2","reference","Galium boreale",1,"Coleoptera","Coccinellidae","Coccinella","Coccinellidae_Coccinella_septempunctata"
2024-07-30,"WDG","T1","young_restored","Centaurea jacea",1,"Coleoptera","Coccinellidae","Coccinula","Coccinellidae_Coccinula_quatuordecimpustulata"
2024-07-30,"WDG","T1","young_restored","Daucus carota",1,"Coleoptera","Coccinellidae","Coccinula","Coccinellidae_Coccinula_quatuordecimpustulata"
2024-07-18,"JEP","T2","reference","Peucedanum officinale",1,"Coleoptera","Coccinellidae","Coccinella","Coccinellidae_Coccinella_septempunctata"
2024-07-20,"KOT","T1","young_restored","Daucus carota",1,"Coleoptera","Oedemeridae",NA,"Oedemeridae"
2024-07-20,"KOT","T4","young_restored","Pastinaca sativa",1,"Coleoptera","Coccinellidae","Harmonia","Coccinellidae_Harmonia_axyridis"
2024-07-20,"KOT","T4","young_restored","Pastinaca sativa",1,"Coleoptera","Coccinellidae","Harmonia","Coccinellidae_Harmonia_axyridis"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",1,"Coleoptera","Coccinellidae","Hippodamia","Coccinellidae_Hippodamia_variegata"
2024-07-18,"JEP","T4","reference","Peucedanum officinale",33,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Lepidoptera","Lycaenidae","Lycaena","Lycaenidae_Lycaena_tityrus"
2024-07-14,"STP","T5","reference","Scorzoneroides autumnalis",1,"Lepidoptera","Nymphalidae","Maniola","Nymphalidae_Maniola_jurtina"
2024-07-30,"WDG","T2","young_restored","Centaurea jacea",1,"Lepidoptera","Nymphalidae","Maniola","Nymphalidae_Maniola_jurtina"
2024-07-30,"WDG","T2","young_restored","Dianthus carthusianorum",1,"Lepidoptera","Nymphalidae","Maniola","Nymphalidae_Maniola_jurtina"
2024-07-11,"WED","T2","young_restored","Knautia arvensis",2,"Lepidoptera","Nymphalidae","Maniola","Nymphalidae_Maniola_jurtina"
2024-07-11,"WED","T5","young_restored","Cirsium arvense",2,"Lepidoptera","Nymphalidae","Maniola","Nymphalidae_Maniola_jurtina"
2024-07-21,"DES","T5","reference","Centaurea jacea",1,"Hymenoptera","Megachilidae","Megachile","Megachilidae_Megachile"
2024-07-11,"WED","T2","young_restored","Knautia arvensis",2,"Lepidoptera","Nymphalidae","Melanargia","Nymphalidae_Melanargia_galathea"
2024-07-11,"WED","T5","young_restored","Lathyrus pratensis",1,"Lepidoptera","Geometroidea",NA,"Geometroidea"
2024-07-18,"JEP","T2","reference","Peucedanum officinale",1,"Diptera","Chironomidae",NA,"Chironomidae"
2024-07-18,"JEP","T2","reference","Peucedanum officinale",1,"Diptera","Culicidae",NA,"Culicidae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Lepidoptera","Microlepidoptera",NA,"Microlepidoptera"
2024-07-18,"JEP","T4","reference","Vicia cracca",1,"Lepidoptera","Noctuidae",NA,"Noctuidae"
2024-07-20,"KOT","T2","young_restored","Galium album",1,"Diptera","Syrphidae","Syrphus","Syrphidae_Syrphus"
2024-07-21,"DES","T1","reference","Daucus carota",1,"Diptera","Syrphidae","Myathropa","Syrphidae_Myathropa_florea"
2024-07-24,"HLI","T4","reference","Daucus carota",1,"Diptera","Syrphidae","Myathropa","Syrphidae_Myathropa_florea"
2024-07-20,"KOT","T1","young_restored","Galium album",1,"Diptera","Syrphidae","Myathropa","Syrphidae_Myathropa_florea"
2024-07-20,"KOT","T2","young_restored","Pastinaca sativa",2,"Diptera","Syrphidae","Myathropa","Syrphidae_Myathropa_florea"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",3,"Diptera","Syrphidae","Myathropa","Syrphidae_Myathropa_florea"
2024-07-20,"KOT","T4","young_restored","Pastinaca sativa",2,"Diptera","Syrphidae","Myathropa","Syrphidae_Myathropa_florea"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",3,"Diptera","Syrphidae","Myathropa","Syrphidae_Myathropa_florea"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",2,"Diptera","Syrphidae","Myathropa","Syrphidae_Myathropa_florea"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Coleoptera","Coccinellidae","Harmonia","Coccinellidae_Harmonia_axyridis_f._spectabilis"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Coleoptera","Oedemeridae",NA,"Oedemeridae"
2024-07-14,"STP","T5","reference","Scorzoneroides autumnalis",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T1","young_restored","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T1","young_restored","Daucus carota",3,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T1","young_restored","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T1","young_restored","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T1","young_restored","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T1","young_restored","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T1","young_restored","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T1","young_restored","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T4","young_restored","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T4","young_restored","Achillea ptarmica",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T3","young_restored","Pastinaca sativa",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T3","young_restored","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T5","young_restored","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T5","young_restored","Cirsium arvense",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T5","young_restored","Cirsium arvense",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T2","young_restored","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T2","young_restored","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T2","young_restored","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T2","young_restored","Pastinaca sativa",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T2","young_restored","Pastinaca sativa",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T2","young_restored","Pastinaca sativa",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",3,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-14,"STP","T3","reference","Daucus carota",7,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-14,"STP","T4","reference","Daucus carota",2,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T2","young_restored","Daucus carota",17,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T2","young_restored","Pastinaca sativa",2,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T4","young_restored","Daucus carota",9,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T5","young_restored","Cirsium arvense",5,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T5","young_restored","Daucus carota",4,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-08-13,"BUH","T5","young_restored","Galium album",1,"Hymenoptera","Tenthredinidae",NA,"Tenthredinidae"
2024-08-13,"BUH","T1","young_restored","Trifolium pratense",1,"Lepidoptera","Pieridae","Pieris","Pieridae_Pieris_brassicae"
2024-07-20,"KOT","T5","young_restored","Trifolium pratense",1,"Lepidoptera","Pieridae","Pieris","Pieridae_Pieris_rapae"
2024-07-11,"WED","T1","young_restored","Trifolium pratense",1,"Lepidoptera","Pieridae","Pieris","Pieridae_Pieris_rapae"
2024-07-11,"WED","T2","young_restored","Knautia arvensis",1,"Lepidoptera","Pieridae","Pieris","Pieridae_Pieris_sp."
2024-07-20,"KOT","T2","young_restored","Pastinaca sativa",1,"Hymenoptera","Vespidae",NA,"Vespidae"
2024-07-20,"KOT","T2","young_restored","Plantago lanceolata",1,"Hymenoptera","Vespidae","Polistes","Vespidae_Polistes_sp."
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Hymenoptera","Vespidae",NA,"Vespidae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Hymenoptera","Vespidae",NA,"Vespidae"
2024-08-13,"BUH","T3","young_restored","Lotus corniculatus",2,"Lepidoptera","Lycaenidae","Polyommatus","Lycaenidae_Polyommatus_icarus"
2024-07-21,"DES","T1","reference","Lotus corniculatus",1,"Lepidoptera","Lycaenidae","Polyommatus","Lycaenidae_Polyommatus_icarus"
2024-07-21,"DES","T2","reference","Trifolium pratense",3,"Lepidoptera","Lycaenidae","Polyommatus","Lycaenidae_Polyommatus_icarus"
2024-07-21,"DES","T3","reference","Trifolium repens",1,"Lepidoptera","Lycaenidae","Polyommatus","Lycaenidae_Polyommatus_icarus"
2024-07-20,"KOT","T5","young_restored","Lotus corniculatus",1,"Lepidoptera","Lycaenidae","Polyommatus","Lycaenidae_Polyommatus_icarus"
2024-07-29,"WUP","T1","reference","Prunella vulgaris",1,"Lepidoptera","Lycaenidae","Polyommatus","Lycaenidae_Polyommatus_icarus"
2024-07-29,"WUP","T1","reference","Prunella vulgaris",1,"Lepidoptera","Lycaenidae","Polyommatus","Lycaenidae_Polyommatus_icarus"
2024-07-11,"WED","T3","young_restored","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T3","young_restored","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-11,"WED","T3","young_restored","Daucus carota",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-18,"JEP","T1","reference","Galium boreale",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-21,"DES","T1","reference","Daucus carota",3,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-20,"KOT","T4","young_restored","Pastinaca sativa",1,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-24,"HLI","T5","reference","Daucus carota",12,"Coleoptera","Cantharidae",NA,"Cantharidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",6,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",101,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T2","young_restored","Lotus corniculatus",1,"Lepidoptera","Hesperiidae",NA,"Hesperiidae"
2024-07-14,"STP","T4","reference","Ranunculus polyanthemos",1,"Coleoptera","Nitidulidae",NA,"Nitidulidae"
2024-07-20,"KOT","T4","young_restored","Crepis biennis",1,"Coleoptera","Nitidulidae",NA,"Nitidulidae"
2024-07-29,"WUP","T1","reference","Ranunculus polyanthemos",1,"Diptera","Syrphidae","Sphaerophoria","Syrphidae_Sphaerophoria"
2024-07-29,"WUP","T2","reference","Pastinaca sativa",1,"Diptera","Syrphidae","Sphaerophoria","Syrphidae_Sphaerophoria"
2024-07-24,"HLI","T1","reference","Daucus carota",1,"Diptera","Syrphidae","Sphaerophoria","Syrphidae_Sphaerophoria_scripta"
2024-07-18,"JEP","T1","reference","Galium boreale",1,"Diptera","Syrphidae","Sphaerophoria","Syrphidae_Sphaerophoria_scripta"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",1,"Diptera","Syrphidae","Sphaerophoria","Syrphidae_Sphaerophoria_scripta"
